datetime,split,real_flow,pred_flow,temperature,wind_power,humidity,is_day_off,is_low_season,is_normal_season,is_peak_season,w_scenery,w_transportation,w_food,w_consumption,w_service
2023-10-09 00:00:00,train,682.0001125261249,530.8736573917688,0.4923077,0.375,0.67368424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 01:00:00,train,460.9998162139547,427.47130187049004,0.6,0.375,0.90526325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 02:00:00,train,424.0000064406117,306.1680903314071,0.4923077,0.375,0.67368424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 03:00:00,train,358.00000921883253,233.73099982589002,0.47692308,0.375,0.72631586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 04:00:00,train,317.99997258731537,208.70468033105794,0.5692308,0.375,0.8000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 05:00:00,train,252.00001423777266,206.15210740012952,0.47692308,0.375,0.74736845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 06:00:00,train,249.0000181902905,254.92507241922507,0.46153846,0.375,0.7684211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 07:00:00,train,407.9999242628372,369.0062984634509,0.46153846,0.375,0.8210527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 08:00:00,train,625.0000035975531,597.5932038661442,0.44615385,0.375,0.8421053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 09:00:00,train,982.000066663887,951.7313095649655,0.46153846,0.375,0.8105264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 10:00:00,train,1322.9996270006875,1314.1039245549325,0.52307695,0.375,0.64210534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 11:00:00,train,1556.9998781919182,1544.4535605057195,0.6,0.375,0.44210526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 12:00:00,train,1569.9999015634414,1661.928615051052,0.63076925,0.375,0.3263158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09 13:00:00,train,1675.0000360472293,1648.852207220264,0.6615385,0.75,0.34736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
