id,scenic_name,date,scenery_score,transportation_score,food_score,consumption_score,service_score,n_records,created_at,date_str,passenger_count,temp_high,temp_low,wind_power,humidity,scenery_score_lag1,scenery_score_lag2,scenery_score_lag3,scenery_score_lag7,scenery_score_roll7,transportation_score_lag1,transportation_score_lag2,transportation_score_lag3,transportation_score_lag7,transportation_score_roll7,food_score_lag1,food_score_lag2,food_score_lag3,food_score_lag7,food_score_roll7,consumption_score_lag1,consumption_score_lag2,consumption_score_lag3,consumption_score_lag7,consumption_score_roll7,service_score_lag1,service_score_lag2,service_score_lag3,service_score_lag7,service_score_roll7,source_table,month_sin,month_cos,day_sin,day_cos,is_day_off,weather_cond_int,wind_dir_int
1538,响沙湾,2024-10-01,1.342,0.759,0.913,0.419,0.5,1493,2025-12-25 16:23:06,20241001,19545,12,3,1.9583333333333333,49.791666666666664,1.227,1.13,1.242,1.247,1.1969999999999998,0.911,0.815,0.871,0.764,0.8767142857142858,0.761,0.87,0.767,0.681,0.7837142857142857,0.654,0.439,0.145,0.745,0.5577142857142857,0.775,0.862,0.764,0.756,0.852857142857143,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,3,6
1539,响沙湾,2024-10-02,1.322,0.926,0.809,0.727,0.991,2709,2025-12-25 16:23:06,20241002,10995,16,3,1.25,52.958333333333336,1.342,1.227,1.13,1.13,1.2105714285714286,0.759,0.911,0.815,0.926,0.876,0.913,0.761,0.87,0.783,0.8168571428571428,0.419,0.654,0.439,0.528,0.5111428571428571,0.5,0.775,0.862,0.958,0.8162857142857144,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,3,0
1540,响沙湾,2024-10-03,1.364,0.75,0.92,0.389,0.537,3179,2025-12-25 16:23:06,20241003,13374,21,3,1.7916666666666667,53.541666666666664,1.322,1.342,1.227,1.248,1.238,0.926,0.759,0.911,0.921,0.876,0.809,0.913,0.761,0.82,0.8205714285714286,0.727,0.419,0.654,0.75,0.5395714285714286,0.991,0.5,0.775,0.855,0.821,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,3,1
1541,响沙湾,2024-10-04,1.46,0.782,0.926,0.365,0.31,3921,2025-12-25 16:23:06,20241004,13357,20,6,1.5416666666666667,58.458333333333336,1.364,1.322,1.342,1.155,1.2545714285714287,0.75,0.926,0.759,0.929,0.8515714285714285,0.92,0.809,0.913,0.804,0.8348571428571429,0.389,0.727,0.419,0.643,0.488,0.537,0.991,0.5,1.0,0.7755714285714286,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,3,1
1542,响沙湾,2024-10-05,1.369,0.72,0.972,0.291,0.538,3366,2025-12-25 16:23:06,20241005,10957,21,9,1.2916666666666667,70.41666666666667,1.46,1.364,1.322,1.242,1.298142857142857,0.782,0.75,0.926,0.871,0.8305714285714286,0.926,0.92,0.809,0.767,0.8522857142857143,0.365,0.389,0.727,0.145,0.4482857142857143,0.31,0.537,0.991,0.764,0.6769999999999999,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,1,0
1543,响沙湾,2024-10-06,1.416,0.721,0.93,0.364,0.463,2902,2025-12-25 16:23:06,20241006,7703,17,10,2.0833333333333335,53.666666666666664,1.369,1.46,1.364,1.13,1.3162857142857143,0.72,0.782,0.75,0.815,0.809,0.972,0.926,0.92,0.87,0.8815714285714286,0.291,0.365,0.389,0.439,0.4691428571428572,0.538,0.31,0.537,0.862,0.6447142857142857,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,3,7
1544,响沙湾,2024-10-07,1.384,0.74,1.031,0.155,0.599,2231,2025-12-25 16:23:06,20241007,5695,18,6,1.4166666666666667,61.333333333333336,1.416,1.369,1.46,1.227,1.3571428571428572,0.721,0.72,0.782,0.911,0.7955714285714287,0.93,0.972,0.926,0.761,0.8901428571428572,0.364,0.291,0.365,0.654,0.45842857142857146,0.463,0.538,0.31,0.775,0.5877142857142857,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,3,6
1545,响沙湾,2024-10-08,1.277,0.814,0.831,0.27,0.61,1702,2025-12-25 16:23:06,20241008,3784,19,2,1.5833333333333333,63.916666666666664,1.384,1.416,1.369,1.342,1.3795714285714287,0.74,0.721,0.72,0.759,0.7711428571428571,1.031,0.93,0.972,0.913,0.9287142857142857,0.155,0.364,0.291,0.419,0.3871428571428571,0.599,0.463,0.538,0.5,0.5625714285714286,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,3,0
1546,响沙湾,2024-10-09,1.243,1.092,0.846,0.255,0.778,1317,2025-12-25 16:23:06,20241009,3843,19,9,2.125,46.625,1.277,1.384,1.416,1.322,1.370285714285714,0.814,0.74,0.721,0.926,0.7789999999999999,0.831,1.031,0.93,0.809,0.917,0.27,0.155,0.364,0.727,0.3658571428571428,0.61,0.599,0.463,0.991,0.5782857142857143,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,3,6
1547,响沙湾,2024-10-10,1.212,1.102,1.06,0.139,0.747,1019,2025-12-25 16:23:06,20241010,3688,19,1,1.25,45.0,1.243,1.277,1.384,1.364,1.359,1.092,0.814,0.74,0.75,0.8027142857142857,0.846,0.831,1.031,0.92,0.9222857142857143,0.255,0.27,0.155,0.389,0.29842857142857143,0.778,0.61,0.599,0.537,0.5478571428571428,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,3,1
1548,响沙湾,2024-10-11,1.19,0.792,0.824,0.278,0.554,845,2025-12-25 16:23:06,20241011,3926,22,3,1.375,54.0,1.212,1.243,1.277,1.46,1.3372857142857144,1.102,1.092,0.814,0.782,0.853,1.06,0.846,0.831,0.926,0.9422857142857143,0.139,0.255,0.27,0.365,0.26271428571428573,0.747,0.778,0.61,0.31,0.5778571428571428,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,3,0
1549,响沙湾,2024-10-12,1.222,1.119,0.818,0.364,1.06,907,2025-12-25 16:23:06,20241012,3980,23,7,1.625,54.041666666666664,1.19,1.212,1.243,1.369,1.2987142857142857,0.792,1.102,1.092,0.72,0.8544285714285714,0.824,1.06,0.846,0.972,0.9277142857142857,0.278,0.139,0.255,0.291,0.2502857142857143,0.554,0.747,0.778,0.538,0.6127142857142857,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,3,0
1550,响沙湾,2024-10-13,1.207,1.233,0.628,0.192,1.159,844,2025-12-25 16:23:06,20241013,3174,16,10,1.7083333333333333,85.375,1.222,1.19,1.212,1.416,1.2777142857142856,1.119,0.792,1.102,0.721,0.9114285714285714,0.818,0.824,1.06,0.93,0.9057142857142857,0.364,0.278,0.139,0.364,0.26071428571428573,1.06,0.554,0.747,0.463,0.6872857142857143,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,5,0
1551,响沙湾,2024-10-14,1.191,1.0,0.69,0.062,0.761,843,2025-12-25 16:23:06,20241014,3815,20,7,1.25,73.125,1.207,1.222,1.19,1.384,1.2478571428571428,1.233,1.119,0.792,0.74,0.9845714285714287,0.628,0.818,0.824,1.031,0.8625714285714284,0.192,0.364,0.278,0.155,0.23614285714285715,1.159,1.06,0.554,0.599,0.7867142857142857,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,6,6
1552,响沙湾,2024-10-15,1.114,1.345,0.667,-0.15,0.945,911,2025-12-25 16:23:06,20241015,3667,18,3,1.5,55.958333333333336,1.191,1.207,1.222,1.277,1.2202857142857142,1.0,1.233,1.119,0.814,1.0217142857142858,0.69,0.628,0.818,0.831,0.8138571428571428,0.062,0.192,0.364,0.27,0.22285714285714286,0.761,1.159,1.06,0.61,0.8098571428571428,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,3,0
1553,响沙湾,2024-10-16,1.202,1.307,0.719,0.462,0.958,796,2025-12-25 16:23:06,20241016,3874,17,9,1.625,66.16666666666667,1.114,1.191,1.207,1.243,1.1969999999999998,1.345,1.0,1.233,1.092,1.0975714285714286,0.667,0.69,0.628,0.846,0.7904285714285714,-0.15,0.062,0.192,0.255,0.16285714285714284,0.945,0.761,1.159,0.778,0.8577142857142858,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,5,0
1554,响沙湾,2024-10-17,1.016,1.089,0.24,-0.119,0.7,605,2025-12-25 16:23:06,20241017,3118,13,11,1.7083333333333333,89.83333333333333,1.202,1.114,1.191,1.212,1.191142857142857,1.307,1.345,1.0,1.102,1.1282857142857143,0.719,0.667,0.69,1.06,0.7722857142857144,0.462,-0.15,0.062,0.139,0.19242857142857142,0.958,0.945,0.761,0.747,0.8834285714285713,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,5,0
1555,响沙湾,2024-10-18,1.225,1.295,0.833,0.4,0.724,734,2025-12-25 16:23:06,20241018,4266,17,6,1.5833333333333333,67.29166666666667,1.016,1.202,1.114,1.19,1.163142857142857,1.089,1.307,1.345,0.792,1.1264285714285713,0.24,0.719,0.667,0.824,0.6551428571428571,-0.119,0.462,-0.15,0.278,0.15557142857142855,0.7,0.958,0.945,0.554,0.8767142857142857,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,3,7
1556,响沙湾,2024-10-19,1.172,1.082,0.737,0.061,0.661,670,2025-12-25 16:23:06,20241019,4338,11,0,2.1666666666666665,47.291666666666664,1.225,1.016,1.202,1.222,1.1681428571428574,1.295,1.089,1.307,1.119,1.1982857142857142,0.833,0.24,0.719,0.818,0.6564285714285714,0.4,-0.119,0.462,0.364,0.17300000000000001,0.724,0.7,0.958,1.06,0.901,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,3,0
1557,响沙湾,2024-10-20,1.151,0.933,0.781,0.171,0.609,562,2025-12-25 16:23:06,20241020,3455,9,5,1.9166666666666667,87.41666666666667,1.172,1.225,1.016,1.207,1.161,1.082,1.295,1.089,1.233,1.1929999999999998,0.737,0.833,0.24,0.628,0.6448571428571429,0.061,0.4,-0.119,0.192,0.12971428571428573,0.661,0.724,0.7,1.159,0.844,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0
1558,响沙湾,2024-10-21,1.232,0.947,0.765,0.474,0.895,616,2025-12-25 16:23:06,20241021,3465,8,4,1.5,81.91666666666667,1.151,1.172,1.225,1.191,1.153,0.933,1.082,1.295,1.0,1.1501428571428571,0.781,0.737,0.833,0.69,0.6667142857142857,0.171,0.061,0.4,0.062,0.12671428571428572,0.609,0.661,0.724,0.761,0.7654285714285715,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,1,6
1559,响沙湾,2024-10-22,1.073,1.148,0.421,0.023,0.934,675,2025-12-25 16:23:06,20241022,3700,12,2,1.6666666666666667,62.791666666666664,1.232,1.151,1.172,1.114,1.1588571428571428,0.947,0.933,1.082,1.345,1.1425714285714286,0.765,0.781,0.737,0.667,0.6774285714285714,0.474,0.171,0.061,-0.15,0.18557142857142855,0.895,0.609,0.661,0.945,0.7845714285714286,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,3,6
1560,响沙湾,2024-10-23,1.221,0.802,0.759,0.75,1.367,649,2025-12-25 16:23:06,20241023,3467,16,-1,1.2083333333333333,65.79166666666667,1.073,1.232,1.151,1.202,1.153,1.148,0.947,0.933,1.307,1.1144285714285715,0.421,0.765,0.781,0.719,0.6422857142857143,0.023,0.474,0.171,0.462,0.21028571428571427,0.934,0.895,0.609,0.958,0.783,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,3,0
1561,响沙湾,2024-10-24,1.187,0.923,0.323,0.073,0.812,581,2025-12-25 16:23:06,20241024,2941,21,2,1.5416666666666667,73.5,1.221,1.073,1.232,1.016,1.1557142857142857,0.802,1.148,0.947,1.089,1.0422857142857143,0.759,0.421,0.765,0.24,0.6479999999999999,0.75,0.023,0.474,-0.119,0.25142857142857145,1.367,0.934,0.895,0.7,0.8414285714285714,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,3,0
1562,响沙湾,2024-10-25,1.169,0.818,0.784,0.271,0.827,654,2025-12-25 16:23:06,20241025,3462,19,8,1.4166666666666667,67.04166666666667,1.187,1.221,1.073,1.225,1.180142857142857,0.923,0.802,1.148,1.295,1.0185714285714285,0.323,0.759,0.421,0.833,0.6598571428571428,0.073,0.75,0.023,0.4,0.27885714285714286,0.812,1.367,0.934,0.724,0.8574285714285715,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1,0
1563,响沙湾,2024-10-26,1.105,0.905,0.8,0.444,0.424,604,2025-12-25 16:23:06,20241026,3258,16,9,1.75,68.58333333333333,1.169,1.187,1.221,1.172,1.1721428571428572,0.818,0.923,0.802,1.082,0.9504285714285714,0.784,0.323,0.759,0.737,0.6528571428571429,0.271,0.073,0.75,0.061,0.26042857142857145,0.827,0.812,1.367,0.661,0.8721428571428572,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,1,6
1564,响沙湾,2024-10-27,1.074,0.898,0.886,-0.06,0.081,505,2025-12-25 16:23:06,20241027,3429,15,3,1.125,67.58333333333333,1.105,1.169,1.187,1.151,1.1625714285714286,0.905,0.818,0.923,0.933,0.9251428571428572,0.8,0.784,0.323,0.781,0.6618571428571428,0.444,0.271,0.073,0.171,0.3151428571428571,0.424,0.827,0.812,0.609,0.8382857142857143,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,3,0
1565,响沙湾,2024-10-28,1.243,0.697,0.775,-0.276,-0.193,620,2025-12-25 16:23:06,20241028,2987,15,1,1.2083333333333333,75.70833333333333,1.074,1.105,1.169,1.232,1.1515714285714285,0.898,0.905,0.818,0.947,0.9201428571428572,0.886,0.8,0.784,0.765,0.6768571428571429,-0.06,0.444,0.271,0.474,0.28214285714285714,0.081,0.424,0.827,0.895,0.762857142857143,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,3,0
1566,响沙湾,2024-10-29,1.119,0.59,0.843,0.5,0.667,527,2025-12-25 16:23:06,20241029,3116,17,4,1.2916666666666667,58.583333333333336,1.243,1.074,1.105,1.073,1.1531428571428572,0.697,0.898,0.905,1.148,0.8844285714285715,0.775,0.886,0.8,0.421,0.6782857142857143,-0.276,-0.06,0.444,0.023,0.175,-0.193,0.081,0.424,0.934,0.6074285714285714,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,3,0
1567,响沙湾,2024-10-30,1.008,0.686,0.806,0.359,0.647,490,2025-12-25 16:23:06,20241030,3006,15,4,1.5,69.91666666666667,1.119,1.243,1.074,1.221,1.1597142857142857,0.59,0.697,0.898,0.802,0.8047142857142857,0.843,0.775,0.886,0.759,0.7385714285714285,0.5,-0.276,-0.06,0.75,0.24314285714285713,0.667,-0.193,0.081,1.367,0.5692857142857143,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,0
1568,响沙湾,2024-10-31,0.911,0.708,0.677,0.094,0.711,421,2025-12-25 16:23:06,20241031,3040,13,7,1.4583333333333333,87.45833333333333,1.008,1.119,1.243,1.187,1.1292857142857142,0.686,0.59,0.697,0.923,0.788142857142857,0.806,0.843,0.775,0.323,0.7452857142857143,0.359,0.5,-0.276,0.073,0.18728571428571428,0.647,0.667,-0.193,0.812,0.46642857142857147,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,6,0
1569,响沙湾,2024-11-01,0.073,0.2,0.083,0.0,-0.071,17,2025-12-25 16:23:06,20241101,3630,14,3,1.25,85.45833333333333,0.911,1.008,1.119,1.169,1.0898571428571429,0.708,0.686,0.59,0.818,0.7574285714285713,0.677,0.806,0.843,0.784,0.7958571428571428,0.094,0.359,0.5,0.271,0.1902857142857143,0.711,0.647,0.667,0.827,0.452,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,6,0
1570,响沙湾,2024-11-02,0.168,-0.111,0.077,0.0,0.0,17,2025-12-25 16:23:06,20241102,3747,14,5,1.75,81.5,0.073,0.911,1.008,1.105,0.9332857142857144,0.2,0.708,0.686,0.905,0.6691428571428572,0.083,0.677,0.806,0.8,0.6957142857142857,0.0,0.094,0.359,0.444,0.15157142857142855,-0.071,0.711,0.647,0.424,0.32371428571428573,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,6,0
1571,响沙湾,2024-11-03,0.169,0.333,0.0,0.071,0.071,25,2025-12-25 16:23:06,20241103,3602,10,2,2.125,56.75,0.168,0.073,0.911,1.074,0.7994285714285715,-0.111,0.2,0.708,0.898,0.524,0.077,0.083,0.677,0.886,0.5924285714285714,0.0,0.0,0.094,-0.06,0.08814285714285712,0.0,-0.071,0.711,0.081,0.2631428571428572,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,3,6
1572,响沙湾,2024-11-04,0.101,0.2,0.0,-0.067,0.071,19,2025-12-25 16:23:06,20241104,3210,6,-5,1.7083333333333333,50.25,0.169,0.168,0.073,1.243,0.6701428571428572,0.333,-0.111,0.2,0.697,0.4432857142857142,0.0,0.077,0.083,0.775,0.46585714285714286,0.071,0.0,0.0,-0.276,0.10685714285714284,0.071,0.0,-0.071,-0.193,0.26171428571428573,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,3,0
1573,响沙湾,2024-11-05,0.212,-0.111,0.154,0.0,0.0,33,2025-12-25 16:23:06,20241105,3317,10,-3,1.25,57.833333333333336,0.101,0.169,0.168,1.119,0.507,0.2,0.333,-0.111,0.59,0.3722857142857143,0.0,0.0,0.077,0.843,0.3551428571428571,-0.067,0.071,0.0,0.5,0.1367142857142857,0.071,0.071,0.0,0.667,0.29942857142857143,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,3,6
1574,响沙湾,2024-11-06,0.164,0.273,0.231,0.188,0.0,31,2025-12-25 16:23:06,20241106,3372,12,-2,1.4583333333333333,61.375,0.212,0.101,0.169,1.008,0.3774285714285714,-0.111,0.2,0.333,0.686,0.27214285714285713,0.154,0.0,0.0,0.806,0.25671428571428573,0.0,-0.067,0.071,0.359,0.06528571428571428,0.0,0.071,0.071,0.647,0.20414285714285715,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,3,0
1575,响沙湾,2024-11-07,0.179,0.111,0.154,0.125,0.0,33,2025-12-25 16:23:06,20241107,3266,14,-1,1.5,70.95833333333333,0.164,0.212,0.101,0.911,0.25685714285714284,0.273,-0.111,0.2,0.708,0.21314285714285713,0.231,0.154,0.0,0.677,0.17457142857142857,0.188,0.0,-0.067,0.094,0.040857142857142856,0.0,0.0,0.071,0.711,0.1117142857142857,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,3,0
1576,响沙湾,2024-11-08,0.152,0.25,0.214,0.0,0.0,24,2025-12-25 16:23:06,20241108,3661,16,3,1.7083333333333333,76.41666666666667,0.179,0.164,0.212,0.073,0.1522857142857143,0.111,0.273,-0.111,0.2,0.12785714285714286,0.154,0.231,0.154,0.083,0.09985714285714287,0.125,0.188,0.0,0.0,0.045285714285714276,0.0,0.0,0.0,-0.071,0.010142857142857143,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,6,0
1577,响沙湾,2024-11-09,0.283,0.111,0.353,0.071,0.235,40,2025-12-25 16:23:06,20241109,3646,12,6,1.25,81.45833333333333,0.152,0.179,0.164,0.168,0.16357142857142856,0.25,0.111,0.273,-0.111,0.135,0.214,0.154,0.231,0.077,0.11857142857142858,0.0,0.125,0.188,0.0,0.045285714285714276,0.0,0.0,0.0,0.0,0.020285714285714285,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,1,2
1578,响沙湾,2024-11-10,0.265,0.0,0.222,0.105,0.071,44,2025-12-25 16:23:06,20241110,3572,15,1,1.375,59.541666666666664,0.283,0.152,0.179,0.169,0.18,0.111,0.25,0.111,0.333,0.16671428571428573,0.353,0.214,0.154,0.0,0.15799999999999997,0.071,0.0,0.125,0.071,0.055428571428571424,0.235,0.0,0.0,0.071,0.05385714285714286,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,3,0
1579,响沙湾,2024-11-11,0.273,0.273,0.083,0.25,0.071,37,2025-12-25 16:23:06,20241111,3244,15,4,1.875,50.833333333333336,0.265,0.283,0.152,0.101,0.1937142857142857,0.0,0.111,0.25,0.2,0.11914285714285715,0.222,0.353,0.214,0.0,0.18971428571428572,0.105,0.071,0.0,-0.067,0.060285714285714276,0.071,0.235,0.0,0.071,0.053857142857142846,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,3,6
1580,响沙湾,2024-11-12,0.266,0.0,0.154,0.062,0.071,34,2025-12-25 16:23:06,20241112,3214,12,-2,1.3333333333333333,45.416666666666664,0.273,0.265,0.283,0.212,0.21828571428571428,0.273,0.0,0.111,-0.111,0.1295714285714286,0.083,0.222,0.353,0.154,0.20157142857142857,0.25,0.105,0.071,0.0,0.10557142857142855,0.071,0.071,0.235,0.0,0.053857142857142846,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,3,0
1581,响沙湾,2024-11-13,0.194,0.2,0.214,0.133,0.188,28,2025-12-25 16:23:06,20241113,3049,10,4,1.0,62.083333333333336,0.266,0.273,0.265,0.164,0.226,0.0,0.273,0.0,0.273,0.14542857142857143,0.154,0.083,0.222,0.231,0.20157142857142857,0.062,0.25,0.105,0.188,0.11442857142857142,0.071,0.071,0.071,0.0,0.064,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,5,0
1582,响沙湾,2024-11-14,0.298,0.091,0.167,0.062,0.143,54,2025-12-25 16:23:06,20241114,2851,6,0,1.4166666666666667,94.45833333333333,0.194,0.266,0.273,0.179,0.2302857142857143,0.2,0.0,0.273,0.111,0.13499999999999998,0.214,0.154,0.083,0.154,0.19914285714285712,0.133,0.062,0.25,0.125,0.10657142857142857,0.188,0.071,0.071,0.0,0.09085714285714284,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,6,0
1583,响沙湾,2024-11-15,0.237,0.308,0.071,-0.118,-0.071,37,2025-12-25 16:23:06,20241115,3736,8,3,1.75,83.08333333333333,0.298,0.194,0.266,0.152,0.2472857142857143,0.091,0.2,0.0,0.25,0.13214285714285715,0.167,0.214,0.154,0.214,0.201,0.062,0.133,0.062,0.0,0.09757142857142857,0.143,0.188,0.071,0.0,0.11128571428571428,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,6,6
1584,响沙湾,2024-11-16,0.159,0.111,-0.167,-0.125,-0.071,22,2025-12-25 16:23:06,20241116,3344,6,-1,2.1666666666666665,32.541666666666664,0.237,0.298,0.194,0.283,0.2594285714285714,0.308,0.091,0.2,0.111,0.14042857142857143,0.071,0.167,0.214,0.353,0.18057142857142858,-0.118,0.062,0.133,0.071,0.08071428571428571,-0.071,0.143,0.188,0.235,0.10114285714285713,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,3,6
1585,响沙湾,2024-11-17,0.276,0.091,0.214,0.0,-0.111,40,2025-12-25 16:23:06,20241117,3596,6,-7,1.125,41.25,0.159,0.237,0.298,0.265,0.24171428571428571,0.111,0.308,0.091,0.0,0.14042857142857143,-0.167,0.071,0.167,0.222,0.10628571428571429,-0.125,-0.118,0.062,0.105,0.05271428571428571,-0.071,-0.071,0.143,0.071,0.057428571428571426,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,3,0
1586,响沙湾,2024-11-18,0.14,0.3,0.154,0.267,0.071,20,2025-12-25 16:23:06,20241118,3045,7,-5,1.7083333333333333,52.458333333333336,0.276,0.159,0.237,0.273,0.24328571428571433,0.091,0.111,0.308,0.273,0.15342857142857144,0.214,-0.167,0.071,0.083,0.10514285714285714,0.0,-0.125,-0.118,0.25,0.03771428571428571,-0.111,-0.071,-0.071,0.071,0.03142857142857143,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,1,0
1587,响沙湾,2024-11-19,0.268,0.111,0.571,0.167,0.071,48,2025-12-25 16:23:06,20241119,2844,8,-1,1.2083333333333333,68.79166666666667,0.14,0.276,0.159,0.266,0.22428571428571428,0.3,0.091,0.111,0.0,0.15728571428571428,0.154,0.214,-0.167,0.154,0.11528571428571428,0.267,0.0,-0.125,0.062,0.04014285714285714,0.071,-0.111,-0.071,0.071,0.03142857142857143,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,6
1588,响沙湾,2024-11-20,0.184,0.182,0.154,0.062,0.071,26,2025-12-25 16:23:06,20241120,2811,7,-4,1.2083333333333333,72.41666666666667,0.268,0.14,0.276,0.194,0.2245714285714286,0.111,0.3,0.091,0.2,0.17314285714285718,0.571,0.154,0.214,0.214,0.17485714285714285,0.167,0.267,0.0,0.133,0.055142857142857146,0.071,0.071,-0.111,0.188,0.03142857142857143,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,3,0
1589,响沙湾,2024-11-21,0.147,0.0,0.083,0.0,0.0,17,2025-12-25 16:23:06,20241121,2873,9,-2,1.625,58.291666666666664,0.184,0.268,0.14,0.298,0.22314285714285714,0.182,0.111,0.3,0.091,0.17057142857142857,0.154,0.571,0.154,0.167,0.1662857142857143,0.062,0.167,0.267,0.062,0.04499999999999999,0.071,0.071,0.071,0.143,0.014714285714285716,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,3,6
1590,响沙湾,2024-11-22,0.274,0.273,-0.083,0.056,0.071,50,2025-12-25 16:23:06,20241122,3229,7,-6,1.5833333333333333,72.54166666666667,0.147,0.184,0.268,0.237,0.20157142857142857,0.0,0.182,0.111,0.308,0.15757142857142856,0.083,0.154,0.571,0.071,0.1542857142857143,0.0,0.062,0.167,-0.118,0.03614285714285714,0.0,0.071,0.071,-0.071,-0.005714285714285712,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,6,0
1591,响沙湾,2024-11-23,0.217,0.182,0.231,-0.222,-0.176,36,2025-12-25 16:23:06,20241123,3146,8,-3,1.5833333333333333,69.41666666666667,0.274,0.147,0.184,0.159,0.20685714285714285,0.273,0.0,0.182,0.111,0.15257142857142858,-0.083,0.083,0.154,-0.167,0.13228571428571428,0.056,0.0,0.062,-0.125,0.061,0.071,0.0,0.071,-0.071,0.014571428571428572,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,1,0
